40.522902377	5,value
40.52290687	13,value
40.522961234	1,value
40.522986645	4,value
40.523036658	5,value
40.523072305	30,value
40.523085509	1,value
40.52312579	5,value
40.523134552	24,value
40.523145981	11,value
40.523158008	53,value
40.523176295	11,value
40.523210693	2,value
40.52323004	6,value
40.523288613	4,value
40.523360135	4,value
40.523360652	3,value
40.523402611	1,value
40.523412856	23,value
40.523431202	1,value
40.523458283	3,value
40.523460364	1,value
40.523492361	3,value
40.523507012	2,value
40.523540642	9,value
40.523555492	50,value
40.523565451	1,value
40.523567293	3,value
40.523580827	1,value
40.523586749	2,value
40.52359108	1,value
40.523634399	13,value
40.523680722	3,value
40.523680789	9,value
40.523702697	5,value
40.523706549	8,value
40.523727851	13,value
40.523750055	2,value
40.52377307	1,value
40.523796268	18,value
40.523815363	10,value
40.523867952	3,value
40.523885417	9,value
40.523885762	12,value
40.523903758	4,value
40.523917937	3,value
40.523930015	1,value
40.523936394	3,value
40.523941075	1,value
40.523965003	7,value
40.523967768	9,value
40.523972371	5,value
40.523973239	3,value
40.523977011	1,value
40.524001537	2,value
40.524005779	25,value
40.5240351	17,value
40.524105192	2,value
40.524107119	4,value
40.524111921	29,value
40.524130438	4,value
40.52413641	1,value
40.524161291	1,value
40.524190992	15,value
40.52421995	3,value
40.524242391	7,value
40.524284213	3,value
40.524284228	1,value
40.524306319	2,value
40.524316562	3,value
40.524319578	4,value
40.524320701	1,value
40.524329948	2,value
40.524332547	1,value
40.52436485	2,value
40.52437311	5,value
40.524378653	37,value
40.524414193	12,value
40.524437971	4,value
40.524487082	3,value
40.524500528	7,value
40.524539186	2,value
40.524539486	6,value
40.524554801	7,value
40.524559712	20,value
40.524574556	12,value
40.52457507	11,value
40.524606859	3,value
40.524619767	10,value
40.524648584	23,value
40.524666836	1,value
40.52468904	1,value
40.52470026	1,value
40.524729835	1,value
40.524736975	1,value
40.524745609	54,value
40.524748216	13,value
40.524787168	1,value
40.524840711	1,value
40.52491179	42,value
40.524913334	1,value
40.524927782	16,value
40.524947366	7,value
40.524956051	6,value
40.524975227	26,value
40.52499238	1,value
40.525013671	1,value
40.525018695	17,value
40.52503002	2,value
40.525035395	8,value
40.525052299	25,value
40.525065587	1,value
40.525092388	13,value
40.525106759	2,value
40.525126543	3,value
40.525178078	3,value
40.525189104	2,value
40.525217899	9,value
40.525236104	4,value
40.525241897	8,value
40.52528971	1,value
40.52529563	1,value
40.525313177	12,value
40.525320361	1,value
40.525323148	1,value
40.525340568	1,value
40.525345761	2,value
40.525353922	12,value
40.525362217	1,value
40.525369048	2,value
40.525394972	8,value
40.525396227	8,value
40.525397661	4,value
40.525421752	25,value
40.525421826	14,value
40.525445563	10,value
40.525456626	14,value
40.525489376	1,value
40.52550223	3,value
40.525504538	9,value
40.525530133	2,value
40.525553778	7,value
40.525567675	3,value
40.525628294	5,value
40.525682835	5,value
40.525737084	1,value
40.525748494	16,value
40.525777438	5,value
40.525781001	1,value
40.525801607	3,value
40.525813871	14,value
40.525822072	6,value
40.525846706	21,value
40.52587205	1,value
40.525915387	1,value
40.525990738	1,value
40.525991966	14,value
40.525994665	2,value
40.525995513	25,value
40.526010899	5,value
40.526011446	1,value
40.526040104	5,value
40.526049452	1,value
40.52605303	6,value
40.52606049	18,value
40.526098338	7,value
40.526110604	14,value
40.526119216	8,value
40.526128825	2,value
40.526151541	1,value
40.526175022	58,value
40.526229421	6,value
40.52623675	1,value
40.526265401	14,value
40.526269353	1,value
40.526274404	36,value
40.526299374	8,value
40.526338032	1,value
40.526382948	5,value
40.52640725	17,value
40.52640771	3,value
40.526419227	2,value
40.526425649	8,value
