02/09/2006	1389,value
02/09/2007	1428,value
02/09/2008	1424,value
02/09/2009	1231,value
02/09/2010	1224,value
02/09/2011	1335,value
02/09/2012	1357,value
02/09/2013	915,value
02/09/2014	1136,value
02/09/2015	985,value
02/10/1999	1,value
02/10/2003	3,value
02/10/2004	4,value
02/10/2005	10,value
02/10/2006	1599,value
02/10/2007	1374,value
02/10/2008	1138,value
02/10/2009	1500,value
02/10/2010	843,value
02/10/2011	1411,value
02/10/2012	1624,value
02/10/2013	1025,value
02/10/2014	1110,value
02/10/2015	1133,value
02/11/2000	3,value
02/11/2001	2,value
02/11/2003	3,value
02/11/2004	2,value
02/11/2005	13,value
02/11/2006	1284,value
02/11/2007	1114,value
02/11/2008	1131,value
02/11/2009	1503,value
02/11/2010	1098,value
02/11/2011	1526,value
02/11/2012	1317,value
02/11/2013	1095,value
02/11/2014	1195,value
02/11/2015	1172,value
02/12/1972	1,value
02/12/2000	2,value
02/12/2001	4,value
02/12/2004	2,value
02/12/2005	4,value
02/12/2006	724,value
02/12/2007	1303,value
02/12/2008	1170,value
02/12/2009	1484,value
02/12/2010	1404,value
02/12/2011	1368,value
02/12/2012	1153,value
02/12/2013	1342,value
02/12/2014	1275,value
02/12/2015	1179,value
02/13/2000	1,value
02/13/2001	1,value
02/13/2004	3,value
02/13/2005	6,value
02/13/2006	1029,value
02/13/2007	1328,value
02/13/2008	1220,value
02/13/2009	1563,value
02/13/2010	1275,value
02/13/2011	1133,value
02/13/2012	1205,value
02/13/2013	1374,value
02/13/2014	878,value
02/13/2015	1149,value
02/14/2000	1,value
02/14/2001	2,value
02/14/2002	2,value
02/14/2003	1,value
02/14/2004	3,value
02/14/2005	13,value
02/14/2006	1301,value
02/14/2007	1039,value
02/14/2008	1367,value
02/14/2009	1305,value
02/14/2010	1029,value
02/14/2011	1236,value
02/14/2012	1312,value
02/14/2013	1291,value
02/14/2014	1248,value
02/14/2015	1196,value
02/15/1992	1,value
02/15/1999	1,value
02/15/2000	2,value
02/15/2001	4,value
02/15/2002	2,value
02/15/2003	3,value
02/15/2004	4,value
02/15/2005	20,value
02/15/2006	1587,value
02/15/2007	1238,value
02/15/2008	1734,value
02/15/2009	1219,value
02/15/2010	1019,value
02/15/2011	1428,value
02/15/2012	1457,value
02/15/2013	1537,value
02/15/2014	1275,value
02/15/2015	1060,value
02/16/2000	1,value
02/16/2001	4,value
02/16/2002	4,value
02/16/2003	3,value
02/16/2004	1,value
02/16/2005	17,value
02/16/2006	1512,value
02/16/2007	1387,value
02/16/2008	1417,value
02/16/2009	1163,value
02/16/2010	1044,value
02/16/2011	1453,value
02/16/2012	1387,value
02/16/2013	1317,value
02/16/2014	1031,value
02/16/2015	959,value
02/17/2000	1,value
02/17/2003	1,value
02/17/2004	1,value
02/17/2005	6,value
02/17/2006	1720,value
02/17/2007	1279,value
02/17/2008	1153,value
02/17/2009	1353,value
02/17/2010	1219,value
02/17/2011	1491,value
02/17/2012	1559,value
02/17/2013	1096,value
02/17/2014	1073,value
02/17/2015	1033,value
02/18/1983	1,value
02/18/1986	1,value
02/18/2000	3,value
02/18/2004	4,value
02/18/2005	8,value
02/18/2006	1273,value
02/18/2007	1146,value
02/18/2008	1198,value
02/18/2009	1274,value
02/18/2010	1327,value
02/18/2011	1569,value
02/18/2012	1397,value
02/18/2013	1080,value
02/18/2014	1200,value
02/18/2015	1193,value
02/19/1968	1,value
02/19/1998	1,value
02/19/2000	1,value
02/19/2001	3,value
02/19/2002	1,value
02/19/2003	2,value
02/19/2004	4,value
02/19/2005	10,value
02/19/2006	1122,value
02/19/2007	1098,value
02/19/2008	1385,value
02/19/2009	1275,value
02/19/2010	1350,value
02/19/2011	1290,value
02/19/2012	1162,value
02/19/2013	1146,value
02/19/2014	1180,value
02/19/2015	1029,value
02/20/1920	1,value
02/20/2000	1,value
02/20/2002	1,value
02/20/2003	1,value
02/20/2004	6,value
02/20/2005	5,value
02/20/2006	1210,value
02/20/2007	1433,value
02/20/2008	1393,value
02/20/2009	1455,value
02/20/2010	1470,value
02/20/2011	1130,value
02/20/2012	1130,value
02/20/2013	1271,value
02/20/2014	1318,value
02/20/2015	1146,value
02/21/1989	1,value
02/21/2001	1,value
02/21/2002	1,value
02/21/2003	6,value
02/21/2005	7,value
02/21/2006	1449,value
02/21/2007	1447,value
02/21/2008	1354,value
02/21/2009	1398,value
02/21/2010	1180,value
02/21/2011	1068,value
02/21/2012	1276,value
02/21/2013	1265,value
02/21/2014	1389,value
02/21/2015	1117,value
02/22/1914	1,value
02/22/2000	2,value
02/22/2002	4,value
02/22/2004	3,value
02/22/2005	10,value
02/22/2006	1377,value
02/22/2007	1304,value
02/22/2008	1236,value
02/22/2009	1084,value
02/22/2010	1198,value
02/22/2011	1233,value
02/22/2012	1396,value
02/22/2013	1419,value
02/22/2014	1510,value
02/22/2015	989,value
02/23/1913	1,value
02/23/1966	1,value
02/23/2000	2,value
02/23/2001	3,value
02/23/2002	1,value
02/23/2003	3,value
02/23/2004	4,value
02/23/2005	8,value
02/23/2006	1365,value
02/23/2007	1394,value
02/23/2008	1344,value
02/23/2009	1124,value
02/23/2010	1232,value
02/23/2011	1254,value
02/23/2012	1277,value
02/23/2013	1296,value
02/23/2014	1185,value
02/23/2015	982,value
02/24/1968	1,value
02/24/1997	1,value
02/24/2000	1,value
02/24/2001	4,value
02/24/2003	1,value
02/24/2004	3,value
02/24/2005	15,value
02/24/2006	1304,value
02/24/2007	1367,value
02/24/2008	1122,value
02/24/2009	1354,value
02/24/2010	1374,value
02/24/2011	1264,value
02/24/2012	1314,value
02/24/2013	1158,value
02/24/2014	1174,value
02/24/2015	1016,value
02/25/1996	1,value
02/25/1999	1,value
02/25/2001	1,value
02/25/2002	1,value
02/25/2003	2,value
02/25/2004	3,value
02/25/2005	9,value
02/25/2006	1276,value
02/25/2007	1181,value
02/25/2008	1269,value
02/25/2009	1406,value
02/25/2010	1098,value
02/25/2011	1325,value
02/25/2012	1315,value
02/25/2013	1190,value
02/25/2014	1273,value
02/25/2015	1193,value
02/26/2001	1,value
02/26/2002	1,value
02/26/2003	1,value
02/26/2004	1,value
02/26/2005	1,value
02/26/2006	1084,value
02/26/2007	1278,value
02/26/2008	1297,value
02/26/2009	1538,value
02/26/2010	933,value
02/26/2011	1355,value
02/26/2012	1148,value
02/26/2013	1245,value
02/26/2014	1193,value
02/26/2015	1168,value
02/27/1945	1,value
02/27/2000	1,value
02/27/2001	2,value
02/27/2002	1,value
02/27/2003	1,value
02/27/2004	3,value
02/27/2005	1,value
02/27/2006	1286,value
02/27/2007	1482,value
02/27/2008	1461,value
02/27/2009	1589,value
02/27/2010	1247,value
02/27/2011	1228,value
02/27/2012	1373,value
02/27/2013	1285,value
02/27/2014	1210,value
02/27/2015	1248,value
02/28/1995	1,value
02/28/1997	1,value
02/28/1999	1,value
02/28/2000	2,value
02/28/2002	1,value
02/28/2003	6,value
02/28/2004	2,value
02/28/2005	12,value
02/28/2006	1445,value
02/28/2007	1505,value
02/28/2008	1375,value
02/28/2009	1399,value
02/28/2010	1059,value
02/28/2011	1184,value
02/28/2012	1390,value
02/28/2013	1313,value
02/28/2014	1379,value
02/28/2015	1166,value
02/29/1912	1,value
02/29/2008	1431,value
02/29/2012	1248,value
03/01/1979	1,value
03/01/1989	1,value
03/01/1990	1,value
03/01/1993	1,value
03/01/1994	2,value
03/01/1995	1,value
03/01/1996	4,value
03/01/1997	2,value
03/01/1998	5,value
03/01/1999	10,value
03/01/2000	14,value
03/01/2001	15,value
03/01/2002	19,value
03/01/2003	36,value
03/01/2004	46,value
