-73.711331761	6,value
-73.711364923	7,value
-73.711448938	4,value
-73.711481064	5,value
-73.711481124	24,value
-73.711493567	10,value
-73.711495209	4,value
-73.711540241	2,value
-73.711556977	1,value
-73.711667045	10,value
-73.711688579	13,value
-73.711700212	3,value
-73.711727725	3,value
-73.711735904	5,value
-73.711768983	1,value
-73.711777098	1,value
-73.711780001	1,value
-73.711794132	7,value
-73.711800647	5,value
-73.711840005	3,value
-73.711864303	1,value
-73.711888735	14,value
-73.711910139	11,value
-73.711918082	2,value
-73.711932603	11,value
-73.711934123	22,value
-73.711983218	96,value
-73.712029594	2,value
-73.712069101	4,value
-73.712078292	13,value
-73.712087801	1,value
-73.712119899	5,value
-73.712151693	12,value
-73.712166984	14,value
-73.712267883	12,value
-73.712344848	3,value
-73.712348476	3,value
-73.712375249	29,value
-73.712380461	18,value
-73.712387458	3,value
-73.71245999	13,value
-73.712471767	6,value
-73.712493102	3,value
-73.712509249	1,value
-73.712513156	1,value
-73.712570085	10,value
-73.712603182	1,value
-73.712634685	5,value
-73.712683799	1,value
-73.712706782	6,value
-73.712741932	23,value
-73.712762569	2,value
-73.712767226	3,value
-73.712780282	28,value
-73.71279176	38,value
-73.712792612	2,value
-73.712802763	5,value
-73.712831938	5,value
-73.712899797	1,value
-73.712900901	2,value
-73.712919155	1,value
-73.712950908	6,value
-73.712984883	9,value
-73.713024026	106,value
-73.713034672	4,value
-73.713042422	8,value
-73.713047391	1,value
-73.713054672	3,value
-73.713123526	5,value
-73.713160132	3,value
-73.713169024	2,value
-73.713185915	10,value
-73.713196419	5,value
-73.713198723	5,value
-73.713230104	5,value
-73.713249314	1,value
-73.713264149	5,value
-73.713286413	16,value
-73.713290812	6,value
-73.713309419	3,value
-73.713315979	1,value
-73.713315989	15,value
-73.713356044	2,value
-73.713362987	7,value
-73.713371209	3,value
-73.71337773	2,value
-73.713431725	5,value
-73.71343681	11,value
-73.713456048	7,value
-73.713473133	9,value
-73.71350616	3,value
-73.713558333	2,value
-73.713594089	61,value
-73.713608751	261,value
-73.71363458	1,value
-73.713654631	1,value
-73.713694767	13,value
-73.713713201	34,value
-73.713732387	1,value
-73.713741171	1,value
-73.713761489	5,value
-73.713786943	1,value
-73.71380277	1,value
-73.713826347	2,value
-73.713884301	6,value
-73.713917106	8,value
-73.713945667	1,value
-73.714026557	5,value
-73.714050878	1,value
-73.71405155	2,value
-73.714078367	2,value
-73.714086764	11,value
-73.714093239	1,value
-73.714114406	11,value
-73.714137587	8,value
-73.714174088	8,value
-73.714174975	5,value
-73.714181535	2,value
-73.714182112	4,value
-73.714202054	85,value
-73.714208606	5,value
-73.714218058	1,value
-73.71426599	3,value
-73.714312794	14,value
-73.714323357	14,value
-73.71437219	9,value
-73.714376163	18,value
-73.714405933	1,value
-73.714423471	26,value
-73.714431351	15,value
-73.714478501	17,value
-73.714501476	1,value
-73.714551011	7,value
-73.714582511	7,value
-73.714597782	3,value
-73.71469381	20,value
-73.714695438	2,value
-73.714729389	3,value
-73.714738948	7,value
-73.714743828	30,value
-73.714746052	9,value
-73.714759531	11,value
-73.71477031	3,value
-73.714777322	2,value
-73.71481685	54,value
-73.714823689	14,value
-73.714867726	1,value
-73.71492957	1,value
-73.714947025	5,value
-73.714970006	5,value
-73.714973692	3,value
-73.714978556	1,value
-73.71502231	3,value
-73.71502592	5,value
-73.715067046	20,value
-73.715100548	5,value
-73.715105398	4,value
-73.715111494	17,value
-73.715113873	1,value
-73.715114578	6,value
-73.715160379	1,value
-73.715162757	5,value
-73.715168976	1,value
-73.715177305	2,value
-73.715180779	16,value
-73.715189658	16,value
-73.715190407	8,value
-73.715238787	1,value
-73.715252985	15,value
-73.715271758	3,value
-73.7152792	12,value
-73.71535071	5,value
-73.715373755	3,value
-73.715379495	15,value
-73.715395152	1,value
-73.715398283	16,value
-73.715435422	11,value
-73.715436785	1,value
-73.715443487	5,value
-73.715444199	6,value
-73.715446722	1,value
-73.715496823	1,value
-73.715499618	6,value
-73.715500778	7,value
-73.715553444	2,value
-73.715628829	3,value
-73.715638255	6,value
-73.715663354	4,value
-73.715679862	13,value
-73.715717727	4,value
-73.715721924	22,value
-73.715764783	2,value
-73.715783012	2,value
-73.715783264	8,value
-73.715803658	6,value
-73.71583259	2,value
-73.715850242	2,value
-73.715862304	4,value
-73.715875962	8,value
-73.715879648	5,value
-73.715886758	1,value
-73.715913461	1,value
-73.715941434	11,value
-73.715960139	4,value
-73.715973592	17,value
-73.715975189	9,value
-73.716035236	6,value
-73.716036703	3,value
-73.716089722	20,value
-73.716130767	20,value
-73.716155893	9,value
-73.716161859	5,value
-73.716182221	5,value
-73.716201429	6,value
-73.716222051	2,value
-73.716241242	4,value
-73.716288958	17,value
-73.716308939	1,value
-73.716310514	5,value
-73.716311209	6,value
-73.716332362	1,value
-73.716350329	3,value
-73.716379115	1,value
-73.716380821	6,value
-73.716383606	9,value
-73.716396202	3,value
-73.716420318	4,value
-73.716421	1,value
-73.716433775	1,value
-73.716458449	6,value
-73.716474887	5,value
-73.716522623	14,value
-73.716531872	6,value
-73.716541188	4,value
-73.716562483	2,value
-73.716569441	3,value
-73.716570337	46,value
-73.716611349	29,value
-73.71661837	4,value
-73.716637797	9,value
-73.716677085	1,value
-73.716687106	2,value
-73.716746312	9,value
-73.716750967	52,value
-73.716760417	4,value
-73.716792013	4,value
-73.716876537	16,value
-73.716892178	7,value
-73.71692269	1,value
-73.716940028	5,value
-73.716940444	2,value
-73.716992653	13,value
-73.717004663	13,value
-73.71701227	5,value
