03/18/2006	1305,value
03/18/2007	1133,value
03/18/2008	1532,value
03/18/2009	1575,value
03/18/2010	1612,value
03/18/2011	1496,value
03/18/2012	1329,value
03/18/2013	1264,value
03/18/2014	1401,value
03/18/2015	1460,value
03/19/2006	1158,value
03/19/2007	1345,value
03/19/2008	1399,value
03/19/2009	1488,value
03/19/2010	1481,value
03/19/2011	1332,value
03/19/2012	1421,value
03/19/2013	1240,value
03/19/2014	1362,value
03/19/2015	1320,value
03/20/2006	1531,value
03/20/2007	1551,value
03/20/2008	1553,value
03/20/2009	1505,value
03/20/2010	1395,value
03/20/2011	1176,value
03/20/2012	1541,value
03/20/2013	1393,value
03/20/2014	1488,value
03/20/2015	1154,value
03/21/2006	1621,value
03/21/2007	1522,value
03/21/2008	1447,value
03/21/2009	1362,value
03/21/2010	1232,value
03/21/2011	1265,value
03/21/2012	1586,value
03/21/2013	1307,value
03/21/2014	1440,value
03/21/2015	1185,value
03/22/2006	1614,value
03/22/2007	1581,value
03/22/2008	1394,value
03/22/2009	1170,value
03/22/2010	1217,value
03/22/2011	1536,value
03/22/2012	1555,value
03/22/2013	1328,value
03/22/2014	1423,value
03/22/2015	1142,value
03/23/2006	1631,value
03/23/2007	1591,value
03/23/2008	1088,value
03/23/2009	1337,value
03/23/2010	1454,value
03/23/2011	1311,value
03/23/2012	1532,value
03/23/2013	1224,value
03/23/2014	1149,value
03/23/2015	1152,value
03/24/2006	1507,value
03/24/2007	1299,value
03/24/2008	1399,value
03/24/2009	1453,value
03/24/2010	1555,value
03/24/2011	1479,value
03/24/2012	1355,value
03/24/2013	1122,value
03/24/2014	1290,value
03/24/2015	1285,value
03/25/2006	1329,value
03/25/2007	1270,value
03/25/2008	1622,value
03/25/2009	1594,value
03/25/2010	1627,value
03/25/2011	1484,value
03/25/2012	1161,value
03/25/2013	1167,value
03/25/2014	1358,value
03/25/2015	1304,value
03/26/2006	1228,value
03/26/2007	1539,value
03/26/2008	1614,value
03/26/2009	1429,value
03/26/2010	1560,value
03/26/2011	1191,value
03/26/2012	1366,value
03/26/2013	1380,value
03/26/2014	1387,value
03/26/2015	1286,value
03/27/2006	1628,value
03/27/2007	1596,value
03/27/2008	1630,value
03/27/2009	1540,value
03/27/2010	1241,value
03/27/2011	1110,value
03/27/2012	1349,value
03/27/2013	1355,value
03/27/2014	1344,value
03/27/2015	1267,value
03/28/2006	1563,value
03/28/2007	1624,value
03/28/2008	1526,value
03/28/2009	1364,value
03/28/2010	1140,value
03/28/2011	1327,value
03/28/2012	1529,value
03/28/2013	1366,value
03/28/2014	1435,value
03/28/2015	1171,value
03/29/2006	1532,value
03/29/2007	1532,value
03/29/2008	1370,value
03/29/2009	1156,value
03/29/2010	1194,value
03/29/2011	1318,value
03/29/2012	1453,value
03/29/2013	1298,value
03/29/2014	1154,value
03/29/2015	1103,value
03/30/2006	1517,value
03/30/2007	1517,value
03/30/2008	1107,value
03/30/2009	1444,value
03/30/2010	1128,value
03/30/2011	1455,value
03/30/2012	1417,value
03/30/2013	1221,value
03/30/2014	1034,value
03/30/2015	1270,value
03/31/2006	1460,value
03/31/2007	1299,value
03/31/2008	1378,value
03/31/2009	1592,value
03/31/2010	1394,value
03/31/2011	1387,value
03/31/2012	1225,value
03/31/2013	964,value
03/31/2014	1261,value
03/31/2015	1257,value
04/01/2006	1359,value
04/01/2007	1158,value
04/01/2008	1583,value
04/01/2009	1563,value
04/01/2010	1455,value
04/01/2011	1308,value
04/01/2012	1093,value
04/01/2013	1161,value
04/01/2014	1435,value
04/01/2015	1406,value
04/02/2006	1232,value
04/02/2007	1397,value
04/02/2008	1641,value
04/02/2009	1485,value
04/02/2010	1358,value
04/02/2011	1395,value
04/02/2012	1453,value
04/02/2013	1228,value
04/02/2014	1440,value
04/02/2015	1438,value
04/03/2006	1423,value
04/03/2007	1422,value
04/03/2008	1522,value
04/03/2009	1438,value
04/03/2010	1229,value
04/03/2011	1192,value
04/03/2012	1533,value
04/03/2013	1382,value
04/03/2014	1408,value
04/03/2015	1340,value
04/04/2006	1618,value
04/04/2007	1303,value
04/04/2008	1495,value
04/04/2009	1268,value
04/04/2010	1050,value
04/04/2011	1349,value
04/04/2012	1583,value
04/04/2013	1322,value
04/04/2014	1415,value
04/04/2015	1218,value
04/05/2006	1614,value
04/05/2007	1365,value
04/05/2008	1343,value
